filename,task,expected_text,grade
kkfosz.wav,sentence_repetition,play with your friends when you are at their house,KG
ksiuxy.wav,sentence_repetition,this morning i wanted to go to the park but the bus was too late,2
frmjyk.wav,deletion,ate,KG
jocsvr.wav,blending,fly,KG
dnkfnq.wav,nonword_repetition,vergowfduhboik,KG
dhnsgg.wav,nonword_repetition,kurcheypheef,1
blnpsf.wav,nonword_repetition,koodverheek,KG
cdoibg.wav,nonword_repetition,toovhohgneeb,KG
dimwnt.wav,nonword_repetition,neygfowtvahkeeb,1
gwwely.wav,deletion,bee,KG
hbzmte.wav,deletion,eat,KG
ljuzwf.wav,sentence_repetition,please go and see if your family is going to bring extra drinks,2
bxuqmf.wav,nonword_repetition,guhchahdurnam,1
ljknqq.wav,sentence_repetition,blow out the candle on the windowsill,KG
ibnxdw.wav,blending,mud,KG
frycli.wav,deletion,right,KG
guttcl.wav,deletion,right,KG
myyujr.wav,sentence_repetition,i like jumping rope more than i like playing soccer on the playground,2
ghgtby.wav,deletion,bee,KG
jahsac.wav,blending,paper,KG
ccjrfu.wav,nonword_repetition,goomdachahytowb,1
mqilxf.wav,sentence_repetition,was the boy with his friends during the movie,1
bvlodv.wav,nonword_repetition,kuhcheyvap,KG
luobsh.wav,sentence_repetition,where did you put that new pencil i just bought yesterday,1
aetslh.wav,nonword_repetition,vugoobuhcheen,1
hopvxb.wav,blending,hamburger,KG
jqunpj.wav,blending,bike,KG
mbalbk.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,2
gipkcd.wav,deletion,miss,1
mkxryp.wav,sentence_repetition,unless you need to hurry home please take this trash outside,1
cvacbo.wav,nonword_repetition,koovnorb,1
cjwfzf.wav,nonword_repetition,voogfowboik,KG
mqsvob.wav,sentence_repetition,if lily did not have a broken finger she would play tennis with her friends,1
kbjben.wav,sentence_repetition,the birds are flying quickly,KG
hcguta.wav,deletion,key,KG
adwoyd.wav,nonword_repetition,cheykfuhmowdoo,KG
kgfmxv.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,3
dudhtc.wav,nonword_repetition,bowfgeechoib,1
moryum.wav,sentence_repetition,those stickers are pretty but this one smells good,KG
gmzsem.wav,deletion,bee,KG
mvbxod.wav,sentence_repetition,instead of watching the movie they decided they were tired and went to sleep,1
giahad.wav,deletion,fish,KG
bssodv.wav,nonword_repetition,muhheegperteyvneek,1
lawyvu.wav,sentence_repetition,ring the bell on the desk to get her attention,2
bhuptv.wav,nonword_repetition,fuhmoibnagoopchey,1
jgcjfk.wav,blending,fish,KG
mwmxws.wav,sentence_repetition,the black car passed us by going very fast,1
fnwcza.wav,deletion,seal,1
euvtnx.wav,deletion,go,KG
esvwat.wav,deletion,bee,KG
dwwodj.wav,nonword_repetition,goomdachahytowb,KG
ecpwwy.wav,nonword_repetition,choig,1
awlfen.wav,nonword_repetition,cheyvpoigefheeb,1
clrzku.wav,nonword_repetition,goomdachahytowb,KG
gkesfg.wav,deletion,bell,1
dodaqt.wav,nonword_repetition,kuhcheyvap,1
liljed.wav,sentence_repetition,there werent any letters in the neighbors mailbox,KG
cjdayc.wav,nonword_repetition,duhpakuhtayf,KG
lgrtxm.wav,sentence_repetition,what do you want to do after reading this book,1
dblnle.wav,nonword_repetition,vugoobuhcheen,1
jyakpj.wav,sentence_repetition,i like jumping rope more than i like playing soccer on the playground,2
jwfgla.wav,sentence_repetition,the horse was ridden by the boy,KG
gpagha.wav,deletion,pay,1
iaeyrq.wav,blending,mouse,KG
chknfb.wav,nonword_repetition,vugoobuhcheen,1
hkjcej.wav,deletion,hot,1
bwbedw.wav,nonword_repetition,geftohgneeb,1
bsydzu.wav,nonword_repetition,nowbmoipahyvkeeg,1
cgqkkz.wav,nonword_repetition,kuhcheyvap,KG
akerso.wav,nonword_repetition,goomdachahytowb,KG
ereslm.wav,deletion,plans,1
dnxnjc.wav,nonword_repetition,kahymneevohkmuhfoig,1
iuxxfy.wav,blending,rabbit,KG
jshvhh.wav,blending,sheep,KG
mwhexj.wav,sentence_repetition,we have had to stop playing outside because it has rained so much,1
bbqbqs.wav,nonword_repetition,guhchahdurnam,1
hnodfh.wav,deletion,tell,1
htbqtt.wav,blending,football,KG
bgccjz.wav,nonword_repetition,vookmeevfahbeyp,1
fifnfj.wav,deletion,tell,2
eqpbfn.wav,deletion,eat,KG
iinpik.wav,blending,smoke,KG
axcgri.wav,nonword_repetition,kuhcheyvap,KG
cjcjjs.wav,nonword_repetition,towb,KG
hfqtyo.wav,deletion,hole,KG
mdohzg.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,2
izltch.wav,blending,boy,KG
kkkkar.wav,sentence_repetition,quickly pick up the toys that were dumped out of that box,3
ezaovg.wav,deletion,bell,KG
lkwxwl.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
heacsk.wav,deletion,an,KG
fdhueb.wav,deletion,eat,KG
emiyye.wav,deletion,ore,KG
lgrpvn.wav,sentence_repetition,was the boy with his friends during the movie,1
jthlhy.wav,blending,wig,KG
jesknx.wav,blending,sister,KG
lapxqq.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,3
jmexzl.wav,blending,rabbit,KG
jjqftc.wav,blending,fox,KG
kwoxpd.wav,sentence_repetition,the old gray dog barked when the doorbell rang,KG
jtuvuw.wav,blending,bacon,KG
fdrukb.wav,deletion,rock,KG
jzklgk.wav,sentence_repetition,would he rather play soccer or watch the game on tv,2
dwvsua.wav,nonword_repetition,guhchahdurnam,1
lurbpn.wav,sentence_repetition,where did you put that new pencil i just bought yesterday,1
lxebpa.wav,sentence_repetition,the children can play but they need to be quiet,KG
mgslfi.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG
amniik.wav,nonword_repetition,goomdachahytowb,1
duogla.wav,nonword_repetition,nowbheektervohk,KG
mamrfq.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1
hcdweh.wav,deletion,ask,KG
cklbpx.wav,nonword_repetition,kuhcheyvap,KG
kgncen.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,KG
hjkjui.wav,deletion,compete,2
aorryo.wav,nonword_repetition,kuhcheyvap,KG
dicsie.wav,nonword_repetition,nohfteyg,1
myicvv.wav,sentence_repetition,quickly pick up the toys that were dumped out of that box,3
fsgaze.wav,deletion,no,KG
eequml.wav,nonword_repetition,vugoobuhcheen,1
dkjsgi.wav,nonword_repetition,vugoobuhcheen,1
fhttnw.wav,deletion,ore,2
iapkoy.wav,blending,baby,KG
hewhjr.wav,deletion,round,KG
eyyhli.wav,deletion,run,KG
epoloe.wav,deletion,bee,KG
kzuwcc.wav,sentence_repetition,do not forget to take pictures at your uncles wedding next week,KG
imhsla.wav,blending,piano,KG
mavzgf.wav,sentence_repetition,every time she cooks in grandmas kitchen she always makes a mess,1
ghlnnc.wav,deletion,plan,KG
ktodaz.wav,sentence_repetition,cook dinner then you may have cake and watch tv,3
aagwjf.wav,nonword_repetition,vugoobuhcheen,1
epxemi.wav,deletion,so,KG
fquiaf.wav,deletion,can,KG
erubvr.wav,deletion,miss,1
kdudeo.wav,sentence_repetition,will we play games at your cousins party,1
mjmtcn.wav,sentence_repetition,as the sun began to set the boys made their way home,1
mulmgw.wav,sentence_repetition,unless andrea wakes up now she will be late,KG
mhlxkf.wav,sentence_repetition,because her aunt lives across town she should leave early for her visit,2
goyxxr.wav,deletion,slash,2
lsinvu.wav,sentence_repetition,my cousins car is broken down so he called a driver this morning,1
mxavxl.wav,sentence_repetition,the children can play but they need to be quiet,KG
chviof.wav,nonword_repetition,bowfgeechoib,1
elcwoc.wav,deletion,lip,KG
jpugpv.wav,blending,bike,KG
fwoswq.wav,deletion,miss,1
gdmhjq.wav,deletion,fish,KG
atyzav.wav,nonword_repetition,vookmeevfahbeyp,1
didzzn.wav,nonword_repetition,nohfteyg,1
jnimnw.wav,blending,fly,KG
iebupu.wav,blending,first,KG
mownge.wav,sentence_repetition,the children can play but they need to be quiet,KG
kciibq.wav,sentence_repetition,where did you put that new pencil i just bought yesterday,1
bjzozq.wav,nonword_repetition,vugoobuhcheen,1
ixlkhd.wav,blending,coat,KG
iroiat.wav,blending,desk,KG
bifwbp.wav,nonword_repetition,heeg,1
gkeoqs.wav,deletion,seal,1
bbgecg.wav,nonword_repetition,chohfmoonorbkahyheyb,2
iqxnal.wav,blending,strawberry,KG
fqhusa.wav,deletion,win,KG
hxszls.wav,blending,fish,KG
ltqaef.wav,sentence_repetition,immediately after school the children do not complete their homework but play soccer instead,3
bwxhbk.wav,nonword_repetition,nohftowb,2
kkvhnk.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG
epvbmb.wav,deletion,key,KG
kyudiw.wav,sentence_repetition,as the sun began to set the boys made their way home,1
hwfjvh.wav,blending,sunday,KG
hayiyu.wav,deletion,pen,KG
jadvrh.wav,blending,knife,KG
haiupb.wav,deletion,eat,1
hjsruj.wav,deletion,loud,1
lafgzz.wav,sentence_repetition,whenever the bell rings walk through those doors,1
klxluw.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1
cnzcsu.wav,nonword_repetition,kahybeymookdowb,KG
jkrcux.wav,blending,cupcake,KG
dbdfad.wav,nonword_repetition,goomdachahytowb,KG
fzieqd.wav,deletion,far,KG
frlkir.wav,deletion,old,KG
lvkccj.wav,sentence_repetition,throughout the winter penguin eggs are kept warm on their fathers feet,2
flmrlx.wav,deletion,it,KG
fjjznj.wav,deletion,tell,1
iirlxn.wav,blending,cupcake,KG
hetbji.wav,deletion,lap,KG
jjfhbr.wav,blending,fish,KG
lrroal.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2
llmlhq.wav,sentence_repetition,jenna left the birthday party early because she felt sick,KG
fghyub.wav,deletion,so,KG
llmubf.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG
iajblq.wav,blending,smoke,KG
kiupdu.wav,sentence_repetition,ring the bell on the desk to get her attention,2
fiqwng.wav,deletion,shell,KG
ijcmge.wav,blending,apple,KG
cvkpio.wav,nonword_repetition,merchagahyk,KG
irkgbr.wav,blending,smell,KG
cmdmxf.wav,nonword_repetition,vugoobuhcheen,KG
leirem.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
kczczs.wav,sentence_repetition,those stickers are pretty but this one smells good,KG
fugqch.wav,deletion,eat,KG
empfmi.wav,deletion,cool,KG
lpqlwl.wav,sentence_repetition,when you come back from lunch please fix that squeaky door hinge,2
kebeip.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
jylsqv.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,1
jepehp.wav,blending,shot,KG
kdwpmh.wav,sentence_repetition,quickly pick up the toys that were dumped out of that box,3
jxqrdz.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1
mjxtqk.wav,sentence_repetition,those stickers are pretty but this one smells good,KG
fwkuow.wav,deletion,sand,KG
firgxy.wav,deletion,pen,KG
mxmxeb.wav,sentence_repetition,instead of staying at the office she went home,KG
mnmxmi.wav,sentence_repetition,because her aunt lives across town she should leave early for her visit,2
kulqpf.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1
diuizb.wav,nonword_repetition,vugoobuhcheen,1
bjyfsu.wav,nonword_repetition,kuhcheyvap,KG
dymeym.wav,nonword_repetition,kuhcheyvap,1
frxpis.wav,deletion,right,KG
kenrvh.wav,sentence_repetition,the boys who are in the green uniforms are walking home,KG
fyrtkl.wav,deletion,far,KG
aduskq.wav,nonword_repetition,vugoobuhcheen,KG
abifpc.wav,nonword_repetition,kuhcheyvap,KG
lvkjvx.wav,sentence_repetition,ring the bell on the desk to get her attention,2
brhnqj.wav,nonword_repetition,heeg,1
kewbua.wav,sentence_repetition,put the chicken in the freezer before you leave,KG
ejysyx.wav,deletion,pay,1
fnsjxq.wav,deletion,room,KG
csdgws.wav,nonword_repetition,goomdachahytowb,KG
cmjpgm.wav,nonword_repetition,gowb,KG
bzwqxt.wav,nonword_repetition,cheygdoiteeg,1
alfpzf.wav,nonword_repetition,toifkerpohgvoomef,1
bafgoj.wav,nonword_repetition,kuhcheyvap,2
hzvuoi.wav,blending,bike,KG
glxarb.wav,deletion,fly,KG
luzrzm.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG
dxunyh.wav,nonword_repetition,feeb,KG
kizmld.wav,sentence_repetition,pick out your favorite dessert or snack before we hang the birthday banner,3
htqudy.wav,blending,sunday,KG
bibjxo.wav,nonword_repetition,kurcheypheef,1
bmkjai.wav,nonword_repetition,koovnorb,1
ifmsee.wav,blending,smell,KG
knxvhf.wav,sentence_repetition,jenna left the birthday party early because she felt sick,KG
gijhov.wav,deletion,bell,1
lvabvp.wav,sentence_repetition,as the sun began to set the boys made their way home,1
gteyqa.wav,deletion,light,KG
dkxpfl.wav,nonword_repetition,vugoobuhcheen,2
ixnysy.wav,blending,fish,KG
lvdonx.wav,sentence_repetition,rather than bake cookies the woman decided to make an apple pie,2
azcvbh.wav,nonword_repetition,duhpeygeem,KG
hfpotu.wav,deletion,eat,KG
eytypu.wav,deletion,compete,2
ckzata.wav,nonword_repetition,kahybeymookdowb,KG
lnkajj.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,1
dfsntl.wav,nonword_repetition,hevgeembohf,2
ietfhw.wav,blending,sock,KG
lunzul.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG
dsfczd.wav,nonword_repetition,choig,1
hweeba.wav,blending,fish,KG
mrgoek.wav,sentence_repetition,the red ball was kicked into the street by the young boy,1
lhfphg.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1
jvkjja.wav,blending,jacket,KG
frleis.wav,deletion,kid,KG
bpiion.wav,nonword_repetition,heeg,1
cwnihd.wav,nonword_repetition,nohftowb,2
ltxvhp.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2
ldxbnd.wav,sentence_repetition,because her aunt lives across town she should leave early for her visit,2
gnvyoa.wav,deletion,room,KG
kjiunq.wav,sentence_repetition,the girl went to the store to buy a snack after coming home from school,2
jwjyag.wav,sentence_repetition,the birds are flying quickly,KG
efzjou.wav,nonword_repetition,kuhcheyvap,KG
lfkiyc.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,2
kpaiha.wav,sentence_repetition,that cat cant swim as easily as that colorful fish,KG
fztajb.wav,deletion,lip,KG
fzziym.wav,deletion,tell,KG
ffpofj.wav,deletion,cool,KG
hcmina.wav,deletion,tell,2
bmppjb.wav,nonword_repetition,goomdachahytowb,KG
aztfbu.wav,nonword_repetition,goomdachahytowb,KG
lrtudb.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG
djowhm.wav,nonword_repetition,kahyb,KG
ltqipn.wav,sentence_repetition,pick out your favorite dessert or snack before we hang the birthday banner,3
hmwrbt.wav,deletion,collar,2
ftbnon.wav,deletion,no,KG
gyyoms.wav,deletion,moo,KG
ifzqyu.wav,blending,cake,KG
bjysel.wav,nonword_repetition,vugoobuhcheen,KG
lfoiys.wav,sentence_repetition,go ask the teacher if our group is going to write the letters,2
mmcnjz.wav,sentence_repetition,the children can play but they need to be quiet,KG
gvavqy.wav,deletion,car,KG
gmknvf.wav,deletion,hole,KG
kydhpf.wav,sentence_repetition,the old jacket has a weird smell,KG
aojuhp.wav,nonword_repetition,tuhneydvoocheeb,1
kasgro.wav,sentence_repetition,pick out your favorite dessert or snack before we hang the birthday banner,3
gbpsjk.wav,deletion,old,KG
ijiewy.wav,blending,fox,KG
gnvned.wav,deletion,right,KG
bxqmvi.wav,nonword_repetition,neemvoik,1
kvwtnb.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2
akkyjj.wav,nonword_repetition,voogfowboik,KG
gilifl.wav,deletion,loud,1
cjygkd.wav,nonword_repetition,voogfowboik,KG
hubpbm.wav,blending,bacon,KG
kwgbxk.wav,sentence_repetition,quickly pick up the toys that were dumped out of that box,3
glfaqn.wav,deletion,dumb,KG
etchnl.wav,deletion,eat,KG
awgvut.wav,nonword_repetition,duhpeygeem,KG
fovjaa.wav,deletion,seal,1
adwosf.wav,nonword_repetition,goomdachahytowb,KG
ddkfaz.wav,nonword_repetition,voimkooheefgahyp,1
fvfacj.wav,deletion,win,KG
bypybl.wav,nonword_repetition,goomdachahytowb,KG
gnyuln.wav,deletion,go,KG
djncxj.wav,nonword_repetition,cheemkeev,KG
ieqwyp.wav,blending,cake,KG
iybrep.wav,blending,bike,KG
fgoual.wav,deletion,fly,KG
aictwy.wav,nonword_repetition,doovkeepohfmerbeyg,1
gllsiu.wav,deletion,my,KG
cvowma.wav,nonword_repetition,dahpowcheykgerfeem,2
fovoyt.wav,deletion,bee,KG
jyeoas.wav,sentence_repetition,as the sun began to set the boys made their way home,1
ixfspr.wav,blending,fly,KG
moqkvd.wav,sentence_repetition,those five fluffy sheep belong to our neighbor across the street,2
eheyaq.wav,nonword_repetition,peemteyvoogkuhmef,KG
eorios.wav,deletion,hot,1
irmlcj.wav,blending,desk,KG
lwjjwj.wav,sentence_repetition,napping on the porch is my cats favorite thing to do in the summers,1
mfpryf.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
avbulv.wav,nonword_repetition,vuhbowkeiv,KG
minutu.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
chsjgd.wav,nonword_repetition,kuhcheyvap,KG
muvfbk.wav,sentence_repetition,would he rather play soccer or watch the game on tv,2
cyoeii.wav,nonword_repetition,kuhcheyvap,2
dndptk.wav,nonword_repetition,bowmhoideegmohf,1
kmvlej.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2
axvosn.wav,nonword_repetition,moifteyvook,KG
jdibrj.wav,blending,bacon,KG
fqqawi.wav,deletion,ore,KG
mrrpqu.wav,sentence_repetition,what do you want to do after reading this book,1
czqacr.wav,nonword_repetition,heeg,1
eafbmc.wav,nonword_repetition,mookbowf,KG
iseeeh.wav,blending,saw,KG
mkmojj.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,KG
bfpmmz.wav,nonword_repetition,kuhcheyvap,1
dysqku.wav,nonword_repetition,powmfoibeyvohk,1
hmuryd.wav,deletion,bell,2
fdzksh.wav,deletion,eat,KG
lgnqkf.wav,sentence_repetition,the coat was not worn by his sister,1
kneqrc.wav,sentence_repetition,when we drive to school together we usually arrive late,1
mukiki.wav,sentence_repetition,did the team score a goal,KG
hbmizs.wav,deletion,rock,KG
knzjfd.wav,sentence_repetition,the birds chirped loudly as the sun rose,KG
bkkveu.wav,nonword_repetition,vugoobuhcheen,2
lctvol.wav,sentence_repetition,instead of staying at the office she went home,KG
macrjh.wav,sentence_repetition,he wouldnt go with his sister because he was tired,1
kmzmzr.wav,sentence_repetition,every time she cooks in grandmas kitchen she always makes a mess,1
lumtjf.wav,sentence_repetition,quickly pick up the toys that were dumped out of that box,3
geaytb.wav,deletion,ore,1
mozhxh.wav,sentence_repetition,the basket on the porch under the table has a broken handle,1
huombh.wav,blending,umbrella,KG
demzkc.wav,nonword_repetition,towb,KG
jxqess.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2
ltbbxb.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG
bcmnvq.wav,nonword_repetition,kuhcheyvap,1
hehwlk.wav,deletion,it,KG
ljmmaw.wav,sentence_repetition,he wouldnt go with his sister because he was tired,KG
lvwzrn.wav,sentence_repetition,do not forget to take pictures at your uncles wedding next week,KG
jwfbni.wav,sentence_repetition,did the team score a goal,KG
daplsb.wav,nonword_repetition,bowfgeechoib,1
laeidt.wav,sentence_repetition,he wouldnt go with his sister because he was tired,1
buaopw.wav,nonword_repetition,boovteypahygfuhdap,1
igapqm.wav,blending,piano,KG
kvkafa.wav,sentence_repetition,he will go to tonys house unless it rains,KG
dupjui.wav,nonword_repetition,goomdachahytowb,KG
iwbmhr.wav,blending,rabbit,KG
jqubzh.wav,blending,fish,KG
mpxhpe.wav,sentence_repetition,was the boy with his friends during the movie,1
lmzope.wav,sentence_repetition,the famous musician felt nervous for his first live concert,2
hkkogi.wav,deletion,loud,1
jtezwg.wav,blending,desk,KG
lgcbgm.wav,sentence_repetition,do not forget to take pictures at your uncles wedding next week,KG
gbthlw.wav,deletion,late,KG
gzunhy.wav,deletion,so,KG
bosxzt.wav,nonword_repetition,kahymheypoivtuhvook,1
iqjynd.wav,blending,toothpaste,KG
mbdocu.wav,sentence_repetition,the boys who are in the green uniforms are walking home,KG
cfaejl.wav,nonword_repetition,geemtohf,KG
kpojfs.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
ipaodp.wav,blending,desk,KG
dlqhtu.wav,nonword_repetition,forbtermahyvnad,KG
lpnrwl.wav,sentence_repetition,he wouldnt go with his sister because he was tired,1
akffce.wav,nonword_repetition,moif,KG
gagoel.wav,deletion,all,KG
jmtewy.wav,blending,eyelash,KG
dorbpu.wav,nonword_repetition,duhpakuhtayf,KG
kppcyy.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
dfhtvr.wav,nonword_repetition,chahmkuhdorbfeyb,1
kefglj.wav,sentence_repetition,i know you have been trying to go to the gym to workout,2
hfsyqk.wav,deletion,air,KG
brwpky.wav,nonword_repetition,kuhcheyvap,1
gfchsk.wav,deletion,bee,KG
igvcxe.wav,blending,sunday,KG
juktbx.wav,blending,mud,KG
hcgutr.wav,deletion,ask,KG
fcjuss.wav,deletion,bee,KG
daybfc.wav,nonword_repetition,muhheegperteyvneek,1
mfciry.wav,sentence_repetition,pick out your favorite dessert or snack before we hang the birthday banner,3
iobotw.wav,blending,mud,KG
kynkho.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,2
bvgnul.wav,nonword_repetition,goomdachahytowb,2
lmuahi.wav,sentence_repetition,go ask the teacher if our group is going to write the letters,2
cgguxg.wav,nonword_repetition,vugoobuhcheen,KG
buqaxc.wav,nonword_repetition,tuhneydvoocheeb,1
kiaddy.wav,sentence_repetition,go ask the teacher if our group is going to write the letters,2
jdptzv.wav,blending,outside,KG
mhjgev.wav,sentence_repetition,will we play games at your cousins party,KG
jaamsd.wav,blending,fish,KG
bkxrby.wav,nonword_repetition,kahyvdowk,KG
ctxxul.wav,nonword_repetition,kuhcheyvap,1
cndcgu.wav,nonword_repetition,kuhcheyvap,1
gsgwko.wav,deletion,chain,1
mkuejm.wav,sentence_repetition,will we play games at your cousins party,KG
bhuosx.wav,nonword_repetition,choig,1
hnyjxr.wav,deletion,bell,KG
ftzcwh.wav,deletion,end,KG
hfwywa.wav,deletion,air,KG
bjywoi.wav,nonword_repetition,cheyvpoigefheeb,1
jneuwl.wav,blending,mud,KG
cjyxws.wav,nonword_repetition,vugoobuhcheen,KG
cehnif.wav,nonword_repetition,vugoobuhcheen,1
luepfz.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1
baifmg.wav,nonword_repetition,chohfmoonorbkahyheyb,2
kpnctj.wav,sentence_repetition,he will go to tonys house unless it rains,KG
foiykz.wav,deletion,ore,1
bgdgqd.wav,nonword_repetition,goomdachahytowb,KG
anyibl.wav,nonword_repetition,goomdachahytowb,1
mijpau.wav,sentence_repetition,the children can play but they need to be quiet,1
mhwgja.wav,sentence_repetition,please go and see if your family is going to bring extra drinks,2
evxfnz.wav,deletion,eat,KG
bsnrrm.wav,nonword_repetition,nowbmoipahyvkeeg,1
fjalrj.wav,deletion,round,2
jzrbtw.wav,sentence_repetition,the children can play but they need to be quiet,KG
laeecg.wav,sentence_repetition,although she had already eaten breakfast her father made her a snack,1
hasbmj.wav,deletion,no,KG
ifvznq.wav,blending,piano,KG
dtaxcu.wav,nonword_repetition,tevbeenorb,1
khlzie.wav,sentence_repetition,ring the bell on the desk to get her attention,2
gpoyhp.wav,deletion,is,KG
lxmpkd.wav,sentence_repetition,because it is raining can we play some video games that i downloaded last week,3
ljzwvv.wav,sentence_repetition,the children can play but they need to be quiet,KG
hvjgtl.wav,blending,bacon,KG
jqqekh.wav,blending,tiger,KG
czlyyc.wav,nonword_repetition,chahmkuhdorbfeyb,1
jdvnrl.wav,blending,backpack,KG
gqpigq.wav,deletion,pay,1
lobodm.wav,sentence_repetition,where are all those big trucks on the interstate going,2
bucxkl.wav,nonword_repetition,vugoobuhcheen,1
ctounx.wav,nonword_repetition,moif,KG
cwvebt.wav,nonword_repetition,kuhcheyvap,1
lgfafk.wav,sentence_repetition,put the chicken in the freezer before you leave,KG
kkijea.wav,sentence_repetition,while her grandfather made dinner she read a book,KG
apmfey.wav,nonword_repetition,vohp,KG
bboviy.wav,nonword_repetition,kuhcheyvap,KG
hgofwf.wav,deletion,go,KG
ljmydd.wav,sentence_repetition,his friend has an old guitar that you could borrow if you would like,2
cxjocx.wav,nonword_repetition,deevmeygpohf,1
fudbwa.wav,deletion,bee,KG
jyykbr.wav,sentence_repetition,i like jumping rope more than i like playing soccer on the playground,2
ejqcky.wav,deletion,rake,KG
jipwey.wav,blending,eyelash,KG
izruur.wav,blending,desk,KG
jfvcei.wav,blending,car,KG
acshhw.wav,nonword_repetition,boovteypahygfuhdap,1
jskksb.wav,blending,jacket,KG
mzvzcq.wav,sentence_repetition,did you hear that your sisters english teacher is getting an award,2
hamiyq.wav,deletion,win,KG
gimyrg.wav,deletion,seal,1
aslzna.wav,nonword_repetition,kuhcheyvap,KG
kdybgp.wav,sentence_repetition,pick out your favorite dessert or snack before we hang the birthday banner,3
ctnwwa.wav,nonword_repetition,towb,KG
ibsopq.wav,blending,fox,KG
bvrusw.wav,nonword_repetition,vookmeevfahbeyp,1
eivoda.wav,deletion,eat,KG
flxhyu.wav,deletion,seal,1
eyugbj.wav,deletion,key,KG
gtgpex.wav,deletion,room,KG
mgadcj.wav,sentence_repetition,because it is raining can we play some video games that i downloaded last week,3
fpwlgk.wav,deletion,miss,1
bizmdc.wav,nonword_repetition,towb,KG
jqbhxk.wav,blending,cupcake,KG
mvarke.wav,sentence_repetition,ring the bell on the desk to get her attention,2
jtlkbl.wav,blending,fly,KG
muxuhl.wav,sentence_repetition,immediately after school the children do not complete their homework but play soccer instead,3
kzazlw.wav,sentence_repetition,cook dinner then you may have cake and watch tv,3
fcmuzl.wav,deletion,old,KG
dlcygy.wav,nonword_repetition,chohmgowhoidfeeg,2
ddvqpy.wav,nonword_repetition,vahftombuhgoid,KG
fztnhu.wav,deletion,bed,KG
liikzx.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,1
gihxpr.wav,deletion,bee,1
jwcsvx.wav,sentence_repetition,did the team score a goal,KG
fprime.wav,deletion,ore,1
gmxwrj.wav,deletion,bell,KG
ipuemy.wav,blending,pancake,KG
eprbll.wav,deletion,collar,2
mtxnut.wav,sentence_repetition,the horse was ridden by the boy,KG
bkluug.wav,nonword_repetition,goomdachahytowb,KG
caprwo.wav,nonword_repetition,kahymgowboov,1
lwihgm.wav,sentence_repetition,why does the science lab smell like smoke,1
fuwdop.wav,deletion,bet,1
ffcwuc.wav,deletion,old,KG
kbzaro.wav,sentence_repetition,the flowers the child planted are growing tall and strong,KG
myaqex.wav,sentence_repetition,that cat cant swim as easily as that colorful fish,KG
meiwse.wav,sentence_repetition,would he rather play soccer or watch the game on tv,2
bceadr.wav,nonword_repetition,heeg,1
cvxcmg.wav,nonword_repetition,koovnorb,1
lqzmjc.wav,sentence_repetition,instead of drinking his milk willie ate a green apple,KG
ipclgn.wav,blending,fly,KG
dtlqvp.wav,nonword_repetition,nowbmoipahyvkeeg,1
hzwfnk.wav,blending,food,KG
fejvwe.wav,deletion,eat,KG
amneqx.wav,nonword_repetition,gahyfmowb,KG
gjnmkk.wav,deletion,plan,KG
fbizjw.wav,deletion,ate,KG
hzmptl.wav,blending,rabbit,KG
hddpcc.wav,deletion,go,KG
eofvgk.wav,deletion,spit,1
jtccvh.wav,blending,tiger,KG
mzcwza.wav,sentence_repetition,play with your friends when you are at their house,KG
jpqknx.wav,blending,pancake,KG
